Date,Year,Month,Channel,Data_Source,Campaign_Name,Impressions,Clicks,CTR,Spend,CPC,Conversions,CVR,Revenue,ROAS
2024-11-27,2024,11,Paid Social,Facebook Ads,IG_Stories_Engagement,70972,785,0.011061,1202.43,1.5318,11,0.014013,1084.62,0.9
2024-11-27,2024,11,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,57034,700,0.012273,473.24,0.6761,15,0.021429,1353.26,2.86
2024-11-27,2024,11,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,81100,1222,0.015068,1434.63,1.174,14,0.011457,1285.44,0.9
2024-11-27,2024,11,Organic,Google Search Console,SEO_Organic_Blog,64974,2263,0.034829,0.0,0.0,26,0.011489,1734.54,
2024-11-27,2024,11,Organic,Google Search Console,SEO_Organic_ProductPages,40703,1254,0.030809,0.0,0.0,18,0.014354,1677.18,
2024-11-27,2024,11,Organic,Organic Social Platform,SM_LinkedIn_Organic,112329,984,0.00876,0.0,0.0,20,0.020325,2075.56,
2024-11-27,2024,11,Organic,Organic Social Platform,SM_Instagram_Organic,68086,2591,0.038055,0.0,0.0,56,0.021613,4474.18,
2024-11-28,2024,11,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,73126,125,0.001709,70.84,0.5667,1,0.008,92.22,1.3
2024-11-28,2024,11,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,49630,63,0.001269,22.84,0.3625,0,0.0,0.0,0.0
2024-11-28,2024,11,Programmatic,StackAdapt,SA_Native_Awareness,52455,140,0.002669,91.16,0.6512,1,0.007143,58.51,0.64
2024-11-28,2024,11,Programmatic,StackAdapt,SA_Video_Intent,69860,158,0.002262,66.17,0.4188,1,0.006329,84.03,1.27
2024-11-28,2024,11,Paid Search,Google Ads,GG_Search_Brand_Core,64556,1518,0.023514,2818.02,1.8564,52,0.034256,4752.96,1.69
2024-11-28,2024,11,Paid Search,Google Ads,GG_Search_NonBrand_Generic,50828,3143,0.061836,4124.25,1.3122,170,0.054088,11138.15,2.7
2024-11-28,2024,11,Paid Search,Google Ads,GG_PerformanceMax_Products,75879,3428,0.045177,7966.31,2.3239,150,0.043757,8899.02,1.12
2024-11-28,2024,11,Paid Search,Bing Ads,BG_Search_Brand,67311,2065,0.030678,6836.44,3.3106,96,0.046489,6890.36,1.01
2024-11-28,2024,11,Paid Search,Bing Ads,BG_Search_Competitors,75732,2877,0.037989,9768.47,3.3954,84,0.029197,7826.27,0.8
2024-11-28,2024,11,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,50946,867,0.017018,1035.84,1.1947,5,0.005767,585.17,0.56
2024-11-28,2024,11,Paid Social,Facebook Ads,FB_Retargeting_DPA,53298,772,0.014485,861.41,1.1158,18,0.023316,1565.32,1.82
2024-11-28,2024,11,Paid Social,Facebook Ads,IG_Stories_Engagement,73477,1012,0.013773,735.23,0.7265,18,0.017787,1090.11,1.48
2024-11-28,2024,11,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,64844,531,0.008189,637.53,1.2006,11,0.020716,617.88,0.97
2024-11-28,2024,11,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,69951,903,0.012909,755.09,0.8362,23,0.025471,1892.8,2.51
2024-11-28,2024,11,Organic,Google Search Console,SEO_Organic_Blog,92257,2419,0.02622,0.0,0.0,36,0.014882,3034.47,
2024-11-28,2024,11,Organic,Google Search Console,SEO_Organic_ProductPages,70414,2371,0.033672,0.0,0.0,34,0.01434,3281.96,
2024-11-28,2024,11,Organic,Organic Social Platform,SM_LinkedIn_Organic,101360,3176,0.031334,0.0,0.0,34,0.010705,2379.5,
2024-11-28,2024,11,Organic,Organic Social Platform,SM_Instagram_Organic,41974,975,0.023229,0.0,0.0,19,0.019487,1721.65,
2024-11-29,2024,11,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,83400,73,0.000875,34.51,0.4728,0,0.0,0.0,0.0
2024-11-29,2024,11,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,59514,89,0.001495,33.78,0.3796,1,0.011236,113.87,3.37
2024-11-29,2024,11,Programmatic,StackAdapt,SA_Native_Awareness,35507,19,0.000535,9.41,0.4955,0,0.0,0.0,0.0
2024-11-29,2024,11,Programmatic,StackAdapt,SA_Video_Intent,65603,122,0.00186,45.17,0.3703,1,0.008197,68.46,1.52
2024-11-29,2024,11,Paid Search,Google Ads,GG_Search_Brand_Core,64751,3077,0.047521,9365.21,3.0436,147,0.047774,11181.2,1.19
2024-11-29,2024,11,Paid Search,Google Ads,GG_Search_NonBrand_Generic,77607,3192,0.04113,9669.1,3.0292,186,0.058271,17088.61,1.77
2024-11-29,2024,11,Paid Search,Google Ads,GG_PerformanceMax_Products,53011,3051,0.057554,7386.11,2.4209,117,0.038348,10046.04,1.36
2024-11-29,2024,11,Paid Search,Bing Ads,BG_Search_Brand,68027,2352,0.034575,7008.08,2.9796,101,0.042942,6534.44,0.93
2024-11-29,2024,11,Paid Search,Bing Ads,BG_Search_Competitors,53477,3873,0.072424,8657.54,2.2354,144,0.03718,12888.91,1.49
2024-11-29,2024,11,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,33747,408,0.01209,352.98,0.8651,9,0.022059,834.28,2.36
2024-11-29,2024,11,Paid Social,Facebook Ads,FB_Retargeting_DPA,67463,955,0.014156,731.55,0.766,28,0.029319,2544.53,3.48
2024-11-29,2024,11,Paid Social,Facebook Ads,IG_Stories_Engagement,61099,996,0.016301,887.82,0.8914,21,0.021084,1685.27,1.9
2024-11-29,2024,11,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,65859,656,0.009961,682.7,1.0407,10,0.015244,749.4,1.1
2024-11-29,2024,11,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,88291,892,0.010103,650.1,0.7288,17,0.019058,1478.0,2.27
2024-11-29,2024,11,Organic,Google Search Console,SEO_Organic_Blog,74877,1834,0.024494,0.0,0.0,36,0.019629,2296.78,
2024-11-29,2024,11,Organic,Google Search Console,SEO_Organic_ProductPages,68047,1992,0.029274,0.0,0.0,33,0.016566,2717.48,
2024-11-29,2024,11,Organic,Organic Social Platform,SM_LinkedIn_Organic,105538,2915,0.02762,0.0,0.0,40,0.013722,2744.07,
2024-11-29,2024,11,Organic,Organic Social Platform,SM_Instagram_Organic,59195,2263,0.03823,0.0,0.0,36,0.015908,3607.54,
2024-11-30,2024,11,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,61466,79,0.001285,29.83,0.3775,1,0.012658,92.03,3.09
2024-11-30,2024,11,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,29002,66,0.002276,32.61,0.4941,1,0.015152,85.35,2.62
2024-11-30,2024,11,Programmatic,StackAdapt,SA_Native_Awareness,26418,34,0.001287,18.74,0.5512,0,0.0,0.0,0.0
2024-11-30,2024,11,Programmatic,StackAdapt,SA_Video_Intent,67334,177,0.002629,86.27,0.4874,1,0.00565,94.19,1.09
2024-11-30,2024,11,Paid Search,Google Ads,GG_Search_Brand_Core,26673,1642,0.06156,3340.73,2.0345,58,0.035323,3763.23,1.13
2024-11-30,2024,11,Paid Search,Google Ads,GG_Search_NonBrand_Generic,45736,2076,0.045391,6774.41,3.2632,111,0.053468,10667.83,1.57
2024-11-30,2024,11,Paid Search,Google Ads,GG_PerformanceMax_Products,55129,2998,0.054382,5203.14,1.7355,98,0.032688,8330.33,1.6
2024-11-30,2024,11,Paid Search,Bing Ads,BG_Search_Brand,40781,1878,0.046051,4644.21,2.473,126,0.067093,15408.2,3.32
2024-11-30,2024,11,Paid Search,Bing Ads,BG_Search_Competitors,32316,1336,0.041342,3397.76,2.5432,28,0.020958,2115.45,0.62
2024-11-30,2024,11,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,44162,508,0.011503,712.52,1.4026,12,0.023622,1033.89,1.45
2024-11-30,2024,11,Paid Social,Facebook Ads,FB_Retargeting_DPA,49892,374,0.007496,388.87,1.0398,13,0.034759,1185.83,3.05
2024-11-30,2024,11,Paid Social,Facebook Ads,IG_Stories_Engagement,43474,490,0.011271,609.11,1.2431,9,0.018367,789.02,1.3
2024-11-30,2024,11,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,40242,616,0.015307,581.97,0.9448,15,0.024351,1325.84,2.28
2024-11-30,2024,11,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,36563,519,0.014195,803.5,1.5482,12,0.023121,1094.24,1.36
2024-11-30,2024,11,Organic,Google Search Console,SEO_Organic_Blog,35058,592,0.016886,0.0,0.0,6,0.010135,455.12,
2024-11-30,2024,11,Organic,Google Search Console,SEO_Organic_ProductPages,54429,764,0.014037,0.0,0.0,8,0.010471,677.18,
2024-11-30,2024,11,Organic,Organic Social Platform,SM_LinkedIn_Organic,45430,1024,0.02254,0.0,0.0,16,0.015625,1323.78,
2024-11-30,2024,11,Organic,Organic Social Platform,SM_Instagram_Organic,35821,965,0.02694,0.0,0.0,19,0.019689,1411.48,
2024-12-01,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,32182,39,0.001212,20.65,0.5295,0,0.0,0.0,0.0
2024-12-01,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,40960,64,0.001563,23.8,0.3719,1,0.015625,66.53,2.8
2024-12-01,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,41403,67,0.001618,35.9,0.5358,0,0.0,0.0,0.0
2024-12-01,2024,12,Programmatic,StackAdapt,SA_Video_Intent,28571,68,0.00238,29.93,0.4402,1,0.014706,99.25,3.32
2024-12-01,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,19696,862,0.043765,2469.15,2.8644,42,0.048724,3284.03,1.33
2024-12-01,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,36780,2785,0.075721,5120.94,1.8388,91,0.032675,6924.69,1.35
2024-12-01,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,46849,2533,0.054067,4693.27,1.8528,48,0.01895,3644.51,0.78
2024-12-01,2024,12,Paid Search,Bing Ads,BG_Search_Brand,29842,1545,0.051773,4620.84,2.9908,59,0.038188,3827.42,0.83
2024-12-01,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,46718,2428,0.051971,4289.04,1.7665,36,0.014827,2781.66,0.65
2024-12-01,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,56066,787,0.014037,1255.89,1.5958,14,0.017789,1126.6,0.9
2024-12-01,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,62490,594,0.009506,478.02,0.8047,22,0.037037,1301.24,2.72
2024-12-01,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,66777,548,0.008206,604.25,1.1026,12,0.021898,887.03,1.47
2024-12-01,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,40146,583,0.014522,622.04,1.067,12,0.020583,1141.38,1.83
2024-12-01,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,36648,529,0.014435,530.81,1.0034,12,0.022684,1248.0,2.35
2024-12-01,2024,12,Organic,Google Search Console,SEO_Organic_Blog,52403,741,0.01414,0.0,0.0,14,0.018893,1616.54,
2024-12-01,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,48826,1684,0.03449,0.0,0.0,30,0.017815,2954.62,
2024-12-01,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,56757,1516,0.02671,0.0,0.0,25,0.016491,2082.19,
2024-12-01,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,70550,1553,0.022013,0.0,0.0,29,0.018674,2085.91,
2024-12-02,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,65568,135,0.002059,65.67,0.4865,1,0.007407,103.73,1.58
2024-12-02,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,53063,89,0.001677,40.54,0.4555,1,0.011236,83.59,2.06
2024-12-02,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,44190,47,0.001064,19.82,0.4217,0,0.0,0.0,0.0
2024-12-02,2024,12,Programmatic,StackAdapt,SA_Video_Intent,87854,194,0.002208,62.5,0.3222,1,0.005155,74.61,1.19
2024-12-02,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,56533,4297,0.076009,15554.17,3.6198,168,0.039097,14613.25,0.94
2024-12-02,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,57391,2194,0.038229,5980.46,2.7258,108,0.049225,10182.82,1.7
2024-12-02,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,47622,2968,0.062324,9792.2,3.2993,59,0.019879,6043.9,0.62
2024-12-02,2024,12,Paid Search,Bing Ads,BG_Search_Brand,75673,3646,0.048181,8022.47,2.2003,132,0.036204,12321.03,1.54
2024-12-02,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,70034,3316,0.047348,9412.06,2.8384,110,0.033172,8243.18,0.88
2024-12-02,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,31365,246,0.007843,278.97,1.134,5,0.020325,404.33,1.45
2024-12-02,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,99616,1706,0.017126,1967.5,1.1533,42,0.024619,3863.41,1.96
2024-12-02,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,66129,592,0.008952,625.31,1.0563,12,0.02027,1185.01,1.9
2024-12-02,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,30603,309,0.010097,355.82,1.1515,10,0.032362,785.04,2.21
2024-12-02,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,75306,1101,0.01462,908.33,0.825,28,0.025431,2434.29,2.68
2024-12-02,2024,12,Organic,Google Search Console,SEO_Organic_Blog,92883,2221,0.023912,0.0,0.0,37,0.016659,2781.8,
2024-12-02,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,63481,1451,0.022857,0.0,0.0,22,0.015162,1840.48,
2024-12-02,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,101423,1847,0.018211,0.0,0.0,33,0.017867,2287.49,
2024-12-02,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,66528,1845,0.027733,0.0,0.0,31,0.016802,2975.92,
2024-12-03,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,77819,113,0.001452,44.91,0.3975,1,0.00885,102.29,2.28
2024-12-03,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,53589,117,0.002183,57.71,0.4933,2,0.017094,166.52,2.89
2024-12-03,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,63269,82,0.001296,32.16,0.3922,1,0.012195,62.93,1.96
2024-12-03,2024,12,Programmatic,StackAdapt,SA_Video_Intent,47652,75,0.001574,43.48,0.5798,1,0.013333,93.73,2.16
2024-12-03,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,47446,3728,0.078574,5328.19,1.4292,219,0.058745,18781.08,3.52
2024-12-03,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,56340,4139,0.073465,11541.69,2.7885,147,0.035516,11931.07,1.03
2024-12-03,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,37115,1272,0.034272,3119.05,2.4521,50,0.039308,5005.35,1.6
2024-12-03,2024,12,Paid Search,Bing Ads,BG_Search_Brand,72643,2285,0.031455,5446.61,2.3836,137,0.059956,8971.51,1.65
2024-12-03,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,67237,2057,0.030593,5843.03,2.8406,70,0.03403,6931.9,1.19
2024-12-03,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,49389,140,0.002835,153.82,1.0987,3,0.021429,229.18,1.49
2024-12-03,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,87267,1550,0.017762,2195.83,1.4167,36,0.023226,2654.55,1.21
2024-12-03,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,52854,692,0.013093,599.53,0.8664,14,0.020231,1624.85,2.71
2024-12-03,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,71331,710,0.009954,646.57,0.9107,16,0.022535,1327.73,2.05
2024-12-03,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,77962,1040,0.01334,1175.24,1.13,16,0.015385,1425.99,1.21
2024-12-03,2024,12,Organic,Google Search Console,SEO_Organic_Blog,93007,3669,0.039449,0.0,0.0,67,0.018261,3638.86,
2024-12-03,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,85004,2182,0.025669,0.0,0.0,25,0.011457,1841.27,
2024-12-03,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,107018,3240,0.030275,0.0,0.0,42,0.012963,3189.24,
2024-12-03,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,63180,1959,0.031007,0.0,0.0,33,0.016845,2047.47,
2024-12-04,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,71302,104,0.001459,48.98,0.471,1,0.009615,91.31,1.86
2024-12-04,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,60625,113,0.001864,44.14,0.3907,2,0.017699,168.35,3.81
2024-12-04,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,46366,82,0.001769,38.61,0.4709,0,0.0,0.0,0.0
2024-12-04,2024,12,Programmatic,StackAdapt,SA_Video_Intent,76294,115,0.001507,58.23,0.5063,0,0.0,0.0,0.0
2024-12-04,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,49044,2667,0.05438,11081.97,4.1552,137,0.051369,12789.09,1.15
2024-12-04,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,44479,1495,0.033611,2738.14,1.8315,94,0.062876,8269.59,3.02
2024-12-04,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,61859,2438,0.039412,5023.19,2.0604,118,0.0484,11381.65,2.27
2024-12-04,2024,12,Paid Search,Bing Ads,BG_Search_Brand,75772,2731,0.036042,7451.44,2.7285,88,0.032223,5064.81,0.68
2024-12-04,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,42864,2032,0.047406,4757.32,2.3412,78,0.038386,5631.83,1.18
2024-12-04,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,49760,468,0.009405,244.23,0.5219,10,0.021368,644.78,2.64
2024-12-04,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,43516,593,0.013627,530.95,0.8954,17,0.028668,1682.23,3.17
2024-12-04,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,64681,551,0.008519,920.27,1.6702,10,0.018149,605.62,0.66
2024-12-04,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,55846,777,0.013913,783.09,1.0078,19,0.024453,1313.14,1.68
2024-12-04,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,58000,553,0.009534,491.26,0.8884,8,0.014467,524.99,1.07
2024-12-04,2024,12,Organic,Google Search Console,SEO_Organic_Blog,108785,3454,0.031751,0.0,0.0,42,0.01216,3001.11,
2024-12-04,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,64657,958,0.014817,0.0,0.0,21,0.021921,1716.56,
2024-12-04,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,84321,2443,0.028973,0.0,0.0,31,0.012689,2005.19,
2024-12-04,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,48962,988,0.020179,0.0,0.0,15,0.015182,1180.73,
2024-12-05,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,81724,128,0.001566,63.88,0.499,1,0.007812,106.12,1.66
2024-12-05,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,54421,136,0.002499,65.71,0.4832,1,0.007353,79.88,1.22
2024-12-05,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,35972,18,0.0005,7.77,0.4316,0,0.0,0.0,0.0
2024-12-05,2024,12,Programmatic,StackAdapt,SA_Video_Intent,68808,91,0.001323,47.14,0.518,1,0.010989,89.58,1.9
2024-12-05,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,56277,2525,0.044867,5731.62,2.2699,57,0.022574,3254.81,0.57
2024-12-05,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,78393,2243,0.028612,3709.34,1.6537,72,0.0321,5931.29,1.6
2024-12-05,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,77302,2080,0.026907,5849.11,2.8121,64,0.030769,6637.53,1.13
2024-12-05,2024,12,Paid Search,Bing Ads,BG_Search_Brand,75328,3401,0.045149,6688.21,1.9665,205,0.060276,16084.31,2.4
2024-12-05,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,72885,3372,0.046265,8558.64,2.5381,121,0.035884,8447.75,0.99
2024-12-05,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,34510,562,0.016285,721.29,1.2834,16,0.02847,1106.4,1.53
2024-12-05,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,57681,471,0.008166,391.14,0.8305,18,0.038217,1796.25,4.59
2024-12-05,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,66969,493,0.007362,539.21,1.0937,13,0.026369,905.62,1.68
2024-12-05,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,52577,815,0.015501,1152.38,1.414,18,0.022086,1711.68,1.49
2024-12-05,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,82495,1125,0.013637,1034.22,0.9193,16,0.014222,1707.97,1.65
2024-12-05,2024,12,Organic,Google Search Console,SEO_Organic_Blog,89774,2445,0.027235,0.0,0.0,33,0.013497,3678.47,
2024-12-05,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,89344,3665,0.041021,0.0,0.0,48,0.013097,2111.0,
2024-12-05,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,125990,2301,0.018263,0.0,0.0,35,0.015211,2857.24,
2024-12-05,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,69693,2129,0.030548,0.0,0.0,32,0.015031,2623.95,
2024-12-06,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,65374,142,0.002172,72.48,0.5104,1,0.007042,95.21,1.31
2024-12-06,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,38858,32,0.000824,16.99,0.531,0,0.0,0.0,0.0
2024-12-06,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,58603,128,0.002184,14.44,0.1128,1,0.007812,77.59,5.37
2024-12-06,2024,12,Programmatic,StackAdapt,SA_Video_Intent,60932,94,0.001543,31.75,0.3378,1,0.010638,75.78,2.39
2024-12-06,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,53759,2233,0.041537,6916.37,3.0973,167,0.074787,12948.82,1.87
2024-12-06,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,62755,1640,0.026133,2688.75,1.6395,113,0.068902,10013.71,3.72
2024-12-06,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,46451,1746,0.037588,5840.74,3.3452,52,0.029782,3681.02,0.63
2024-12-06,2024,12,Paid Search,Bing Ads,BG_Search_Brand,67569,2240,0.033151,7404.46,3.3056,73,0.032589,6363.25,0.86
2024-12-06,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,41754,1981,0.047445,4803.89,2.425,64,0.032307,5486.2,1.14
2024-12-06,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,51051,532,0.010421,463.05,0.8704,8,0.015038,615.66,1.33
2024-12-06,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,49874,545,0.010928,598.44,1.0981,11,0.020183,1073.88,1.79
2024-12-06,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,51423,523,0.010171,756.86,1.4472,7,0.013384,476.94,0.63
2024-12-06,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,59912,586,0.009781,330.38,0.5638,15,0.025597,876.75,2.65
2024-12-06,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,97583,1123,0.011508,1005.26,0.8952,27,0.024043,2843.1,2.83
2024-12-06,2024,12,Organic,Google Search Console,SEO_Organic_Blog,73055,1776,0.02431,0.0,0.0,35,0.019707,2714.65,
2024-12-06,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,70459,836,0.011865,0.0,0.0,14,0.016746,1125.77,
2024-12-06,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,84164,1479,0.017573,0.0,0.0,26,0.017579,2156.88,
2024-12-06,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,56775,376,0.006623,0.0,0.0,7,0.018617,633.26,
2024-12-07,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,61234,94,0.001535,35.41,0.3767,0,0.0,0.0,0.0
2024-12-07,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Retargeting_AlwaysOn,39021,72,0.001845,27.14,0.377,0,0.0,0.0,0.0
2024-12-07,2024,12,Programmatic,StackAdapt,SA_Native_Awareness,37170,51,0.001372,27.09,0.5312,0,0.0,0.0,0.0
2024-12-07,2024,12,Programmatic,StackAdapt,SA_Video_Intent,44552,44,0.000988,23.3,0.5296,0,0.0,0.0,0.0
2024-12-07,2024,12,Paid Search,Google Ads,GG_Search_Brand_Core,46813,2217,0.047359,3979.44,1.795,106,0.047812,8444.77,2.12
2024-12-07,2024,12,Paid Search,Google Ads,GG_Search_NonBrand_Generic,62013,3495,0.056359,6266.25,1.7929,151,0.043205,14781.74,2.36
2024-12-07,2024,12,Paid Search,Google Ads,GG_PerformanceMax_Products,30676,1030,0.033577,3823.51,3.7121,44,0.042718,3752.74,0.98
2024-12-07,2024,12,Paid Search,Bing Ads,BG_Search_Brand,55407,2171,0.039183,8068.66,3.7166,116,0.053432,10265.87,1.27
2024-12-07,2024,12,Paid Search,Bing Ads,BG_Search_Competitors,42101,1307,0.031044,2424.52,1.855,44,0.033665,2983.35,1.23
2024-12-07,2024,12,Paid Social,Facebook Ads,FB_Prospecting_Lookalike,35226,395,0.011213,467.07,1.1825,6,0.01519,376.33,0.81
2024-12-07,2024,12,Paid Social,Facebook Ads,FB_Retargeting_DPA,43470,439,0.010099,177.11,0.4034,15,0.034169,1077.9,6.09
2024-12-07,2024,12,Paid Social,Facebook Ads,IG_Stories_Engagement,56062,675,0.01204,514.93,0.7629,15,0.022222,950.87,1.85
2024-12-07,2024,12,Paid Social,LinkedIn Ads,LI_B2B_DecisionMakers,35498,454,0.012789,667.27,1.4698,11,0.024229,732.56,1.1
2024-12-07,2024,12,Paid Social,LinkedIn Ads,LI_LeadGen_Whitepaper,60801,917,0.015082,1354.18,1.4768,22,0.023991,1962.52,1.45
2024-12-07,2024,12,Organic,Google Search Console,SEO_Organic_Blog,40497,998,0.024644,0.0,0.0,24,0.024048,2415.65,
2024-12-07,2024,12,Organic,Google Search Console,SEO_Organic_ProductPages,58773,554,0.009426,0.0,0.0,11,0.019856,1014.34,
2024-12-07,2024,12,Organic,Organic Social Platform,SM_LinkedIn_Organic,60635,1349,0.022248,0.0,0.0,29,0.021497,3088.52,
2024-12-07,2024,12,Organic,Organic Social Platform,SM_Instagram_Organic,56259,1166,0.020726,0.0,0.0,21,0.01801,1777.38,
2024-12-08,2024,12,Programmatic,Amazon Ad Server,AMZ_DSP_Prospecting_Q1,39976,72,0.001801,35.82,0.4975,1,0.013889,75.85,2.12
